Playbook Name,Play Name,Task Name,LOC_playbook,num_plays,num_tasks_playbook,avg_task_playbook,Num_Imports,Num_Roles,similarity,LOC_play,num_tasks_play,avg_task_play,special_chars_play,LOC_task,task_name_len,special_chars_task,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction ,Insufficient Modularization,Inconsistent Naming Convention ,Large Play,Unnamed Play,Large Task,Long Task Name
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\ibm-spectrum-scale-install-infra\roles\scale_fileauditlogging\node\tasks\yum\install.yml,,,6.0,0.0,1.0,5.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,install | Install GPFS file audit logging packages,,,,,,,,,,,,5.0,50.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\OXID-eSales\oxvm_base\ansible\roles\java\tasks\install.yml,,,36.0,0.0,6.0,6.0,0.0,0.0,0.5774747242545523,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Install java packages,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Download libjpeg required for java 7,,,,,,,,,,,,9.0,36.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install libjpeg,,,,,,,,,,,,3.0,15.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Download java 7,,,,,,,,,,,,9.0,15.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install java 7,,,,,,,,,,,,3.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set java alternative,,,,,,,,,,,,6.0,20.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\influxdata\ansible-chrony\tasks\install.yml,,,8.0,0.0,1.0,8.0,0.0,0.0,1.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Install Chrony,,,,,,,,,,,,8.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\nexcess\ansible-playbook-cloudhost\playbooks\tasks\install-app-magento-2.yml,,,31.0,0.0,4.0,6.0,0.0,0.0,0.4944584590769715,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Check if Magento2 already installed,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install Magento2,,,,,,,,,,,,10.0,16.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set up Magento2 log rotation,,,,,,,,,,,,6.0,28.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set Magento2 Cache Storage to Redis,,,,,,,,,,,,6.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\fubarhouse\ansible-role-golang\tasks\install-git.yml,,,25.0,0.0,4.0,6.0,0.0,0.0,0.8451276396669858,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Go-Lang | Ensure directory is absent,,,,,,,,,,,,4.0,36.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Go-Lang | Ensure directory is empty,,,,,,,,,,,,6.0,35.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Go-Lang | Clone distribution,,,,,,,,,,,,8.0,28.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Go-Lang | Build from source,,,,,,,,,,,,7.0,27.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\copr\backend\tasks\install_cloud_cert.yml,,,6.0,0.0,2.0,3.0,0.0,0.0,0.4790341031583895,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,copy .pem,,,,,,,,,,,,3.0,9.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,update certificates,,,,,,,,,,,,3.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\ibm-spectrum-scale-install-infra\roles\nfs\node\tasks\install_dir_pkg.yml,,,198.0,0.0,19.0,10.0,0.0,0.0,0.6839761025769123,,,,,,,,1,1,0,1,0,1,1,1,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,12.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat directory installation package,,,,,,,,,,,,4.0,45.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check directory installation package,,,,,,,,,,,,5.0,46.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install| Creates default directory,,,,,,,,,,,,6.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat extracted packages,,,,,,,,,,,,5.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,6.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Copy installation package to node,,,,,,,,,,,,5.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Set installation package path,,,,,,,,,,,,4.0,39.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | gpfs base path,,,,,,,,,,,,4.0,24.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,19.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Find gpfs.smb (gpfs.smb) package,,,,,,,,,,,,5.0,42.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.smb) package,,,,,,,,,,,,4.0,45.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,8.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,20.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Find gpfs.nfs-ganesha (gpfs.nfs-ganesha) package,,,,,,,,,,,,5.0,58.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha) package,,,,,,,,,,,,4.0,53.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,9.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,21.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Find gpfs.nfs-ganesha (gpfs.nfs-ganesha) package,,,,,,,,,,,,5.0,58.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha) package,,,,,,,,,,,,4.0,53.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,9.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,11.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.nfs-ganesha-utils (gpfs.nfs-ganesha) package,,,,,,,,,,,,5.0,64.0,8.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha) package,,,,,,,,,,,,4.0,53.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,10.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.nfs-ganesha-gpfs (gpfs.nfs-ganesha) package,,,,,,,,,,,,5.0,63.0,8.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha) package,,,,,,,,,,,,4.0,53.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,11.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.nfs-ganesha-doc (gpfs.nfs-ganesha-doc) package,,,,,,,,,,,,5.0,66.0,9.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha-doc) package,,,,,,,,,,,,4.0,57.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,12.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.python-nfs-ganesha (gpfs.python-nfs-ganesha) package,,,,,,,,,,,,5.0,72.0,9.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.python-nfs-ganesha) package,,,,,,,,,,,,4.0,60.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,12.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.pm-ganesha (gpfs.pm-ganesha) package,,,,,,,,,,,,5.0,56.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.pm-ganesha) package,,,,,,,,,,,,4.0,52.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,13.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find gpfs.nfs-ganesha (gpfs.nfs-ganesha) package,,,,,,,,,,,,5.0,58.0,7.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.nfs-ganesha-debuginfo) package,,,,,,,,,,,,5.0,63.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,10.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,10.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,13.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | initialize,,,,,,,,,,,,3.0,20.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS package to list,,,,,,,,,,,,5.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | remove debuginfo from packages,,,,,,,,,,,,3.0,40.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\kubernetes-sigs\kubespray\roles\etcd\tasks\install_docker.yml,,,38.0,0.0,7.0,6.0,1.0,0.0,0.5673520356872271,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get currently-deployed etcd version,,,,,,,,,,,,5.0,35.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Get currently-deployed etcd-events version,,,,,,,,,,,,5.0,42.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart etcd if necessary,,,,,,,,,,,,6.0,25.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Restart etcd-events if necessary,,,,,,,,,,,,6.0,32.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install etcd launch script,,,,,,,,,,,,8.0,26.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Install etcd-events launch script,,,,,,,,,,,,8.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\theforeman\forklift\roles\freeipa_server\tasks\install_freeipa_server.yml,,,27.0,0.0,5.0,6.0,0.0,0.0,0.4970919917813276,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Install FreeIPA server packages (this could take a while),,,,,,,,,,,,5.0,57.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fix /etc/hosts record for self,,,,,,,,,,,,7.0,30.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Fix /etc/hosts freeipa installation,,,,,,,,,,,,6.0,35.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure localhost record is in /etc/hosts,,,,,,,,,,,,6.0,40.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Run FreeIPA Install,,,,,,,,,,,,4.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,0,0,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\ibm-spectrum-scale-install-infra\roles\scale_fileauditlogging\node\tasks\install_local_pkg.yml,,,127.0,0.0,13.0,9.0,0.0,0.0,0.865958379977594,,,,,,,,1,0,0,1,0,0,0,0,0,0,#,#,#,#
,,Unknown,,,,,,,,,,,,28.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Stat local installation package,,,,,,,,,,,,5.0,41.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check local installation package,,,,,,,,,,,,5.0,42.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat checksum file,,,,,,,,,,,,4.0,28.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,11.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Read checksum from file,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Compare checksums,,,,,,,,,,,,5.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat extracted packages,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,18.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Stat temporary directory,,,,,,,,,,,,4.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check temporary directory,,,,,,,,,,,,7.0,35.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Copy installation package to node,,,,,,,,,,,,5.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Extract installation package,,,,,,,,,,,,7.0,38.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat extracted packages,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check extracted packages,,,,,,,,,,,,7.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Delete installation package from node,,,,,,,,,,,,5.0,47.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | file audit logging path,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | file audit logging path,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | file audit logging path,,,,,,,,,,,,7.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | file audit logging path,,,,,,,,,,,,5.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | file audit logging path,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,20.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | Find gpfs.librdkafka (gpfs.librdkafka) package,,,,,,,,,,,,5.0,56.0,5.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid GPFS (gpfs.librdkafka) package,,,,,,,,,,,,5.0,52.0,4.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Add GPFS file audit logging packages to list,,,,,,,,,,,,8.0,54.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\weareinteractive\ansible-newrelic\tasks\install_redhat.yml,,,8.0,0.0,2.0,4.0,0.0,0.0,0.8514652942135135,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Installing dependencies,,,,,,,,,,,,4.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Installing packages,,,,,,,,,,,,4.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\ibm-spectrum-scale-install-infra\roles\scale_object\node\tasks\install_remote_pkg.yml,,,88.0,0.0,10.0,8.0,0.0,0.0,0.9041297885439338,,,,,,,,0,0,0,1,0,0,0,0,0,0,#,#,#,#
,,install | Stat remote installation package,,,,,,,,,,,,5.0,42.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check remote installation package,,,,,,,,,,,,5.0,43.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat checksum file,,,,,,,,,,,,4.0,28.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,13.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Read checksum from file,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Compare checksums,,,,,,,,,,,,7.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat extracted packages,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Make installation package executable,,,,,,,,,,,,5.0,46.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Extract installation package,,,,,,,,,,,,4.0,38.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Stat extracted packages,,,,,,,,,,,,4.0,33.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check extracted packages,,,,,,,,,,,,7.0,34.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,35.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,install | obj path,,,,,,,,,,,,5.0,18.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Find all packages,,,,,,,,,,,,5.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Unknown,,,,,,,,,,,,3.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid scale openstack-swift packages,,,,,,,,,,,,6.0,52.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid python3-swift package,,,,,,,,,,,,6.0,43.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,install | Check valid scale spectrum-scale-object package,,,,,,,,,,,,7.0,57.0,3.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\dellhpc\omnia\security\roles\secure_login_node\tasks\ipa_configuration.yml,,,40.0,0.0,3.0,10.0,0.0,0.0,0.6225931332552731,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Modify the freeipa global password policy,,,,,,,,,,,,8.0,41.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create sysadmin group,,,,,,,,,,,,8.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create sysadmin_sudo rule,,,,,,,,,,,,14.0,25.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\trustedanalytics\platform-ansible\roles\common\tasks\iptables.yml,,,15.0,0.0,2.0,3.0,0.0,0.0,0.5860959215860111,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Don't unload IPTables modules on restart and stop,,,,,,,,,,,,4.0,49.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Disable IPTables service,,,,,,,,,,,,2.0,24.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-os_ironic\tasks\ironic_inspector_post_install.yml,,,65.0,0.0,4.0,14.0,0.0,0.0,0.6006641270977054,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,,Default pxelinux.0 config,,,,,,,,,,,,4.0,25.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Copy Inspector iPXE Configuration,,,,,,,,,,,,6.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Download IPA Images,,,,,,,,,,,,9.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure nginx when inspector boot mode is http,,,,,,,,,,,,36.0,48.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,Disable default nginx configuration,,,,,,,,,,,,6.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Remove default nginx config,,,,,,,,,,,,6.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Ensure nginx configuration directories exist,,,,,,,,,,,,6.0,44.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Configure nginx virtual hosts,,,,,,,,,,,,6.0,29.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Link to enable nginx virtual hosts,,,,,,,,,,,,9.0,34.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\confluentinc\cp-ansible\playbooks\ksql.yml,,,40.0,3.0,7.0,3.0,0.0,0.0,0.5321907264149519,,,,,,,,0,0,0,0,0,0,0,0,0,0,#,#,#,#
,KSQL Status Finding,,,,,,,,,21.0,4.0,5.25,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Populate service facts,,,,,,,,,,,,2.0,22.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Determine Installation Pattern - Parallel or Serial,,,,,,,,,,,,7.0,51.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Group Hosts by Installation Pattern,,,,,,,,,,,,4.0,35.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,KSQL Parallel Provisioning,,,,,,,,,8.0,1.0,8.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,KSQL Serial Provisioning,,,,,,,,,13.0,2.0,6.5,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
,,Unknown,,,,,,,,,,,,2.0,0.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Proceed Prompt,,,,,,,,,,,,4.0,14.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\cjeanner\tripleo-lab\roles\builder\tasks\libvirt.yaml,,,172.0,0.0,3.0,58.0,0.0,0.0,0.4252490932175591,,,,,,,,0,0,0,1,0,0,0,0,0,0,#,#,#,#
,,create overclouds range,,,,,,,,,,,,4.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,common tags,,,,,,,,,,,,21.0,11.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Set nested KVM if wanted,,,,,,,,,,,,9.0,24.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create symlink if needed,,,,,,,,,,,,6.0,24.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,run tasks as virt_user user,,,,,,,,,,,,155.0,27.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,export LIBVIRT_DEFAULT_URI,,,,,,,,,,,,4.0,26.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,export LIBGUESTFS_BACKEND,,,,,,,,,,,,4.0,25.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,get default network XML content,,,,,,,,,,,,4.0,31.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,ensure default network is present,,,,,,,,,,,,5.0,33.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,run default network,,,,,,,,,,,,5.0,19.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,ensure network is active and autostart,,,,,,,,,,,,5.0,38.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,load ctlplane network,,,,,,,,,,,,6.0,21.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create ctlplane network,,,,,,,,,,,,5.0,23.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,ensure ctlplane is active and autostart,,,,,,,,,,,,5.0,39.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,centos-7,,,,,,,,,,,,5.0,8.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Modern CentOS,,,,,,,,,,,,2.0,13.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,are we re-deploying upon existing deploy,,,,,,,,,,,,4.0,40.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,update image in-place,,,,,,,,,,,,10.0,21.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,Create undercloud image based on {{ base_image_name }},,,,,,,,,,,,16.0,54.0,6.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,create undercloud swap file when needed,,,,,,,,,,,,15.0,39.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create empty image for non-undercloud,,,,,,,,,,,,16.0,37.0,1.0,#,#,#,#,#,#,#,#,#,#,#,#,1,0
,,create overcloud swap files when needed,,,,,,,,,,,,15.0,39.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,create OSD(s) for ceph instances if any,,,,,,,,,,,,15.0,39.0,2.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
,,push proxy config if needed,,,,,,,,,,,,6.0,27.0,0.0,#,#,#,#,#,#,#,#,#,#,#,#,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\license_manager.yml,,,22.0,1.0,0.0,0.0,0.0,6.0,1.0,,,,,,,,0,1,1,0,0,0,0,0,0,0,#,#,#,#
,Deploy edX License Manager,,,,,,,,,22.0,0.0,0.0,0.0,,,,#,#,#,#,#,#,#,#,#,#,0,0,#,#
