Playbook Path,Play Name,Task Name,duplicated code,complex playbook,high playbook coupling,Large Playbook,Unnecessary set_fact,Overriding facts,Incohesive Playbook,Unecessary Abstraction,Insufficient Modularization,Inconsistent Naming Convention,Large Play,Unnamed Play,Large Task,Long Task Name
,,Update Helm Repositories,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\manala\ansible-roles\roles\glusterfs\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Install,,,,,,,,,,,,,0,0
,,Services,,,,,,,,,,,,,0,0
,,Volumes,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-ops\elk_metrics_7x\roles\elastic_repositories\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Gather variables for each operating system,,,,,,,,,,,,,0,0
,,Install repo disto packages,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\freeipa\ansible-freeipa\tests\pytests\dnszone\playbooks\dnszone_disable.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,Playbook to ensure the DNS zones disabled.,,,,,,,,,,,,0,0,,
,,Ensure DNS zone is disabled,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\atosatto\ansible-dockerswarm\tasks\setup-python-pip.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Install epel-release,,,,,,,,,,,,,0,0
,,Install python-pip.,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\folio-org\folio-ansible\roles\ebsco-rmapi-config\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Login as {{ admin_user.username }},,,,,,,,,,,,,0,0
,,Configure RM API credentials,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-nfv\roles\generate_tht_templates\tasks\functions.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Generate DPDK config,,,,,,,,,,,,,0,0
,,Generate SRIOV config,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\bdellegrazie\ansible-role-ca-certificates\tasks\ca_certificates-trusted.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Install trusted CA Certificates,,,,,,,,,,,,,1,0
,,Install remote trusted CA Certificates,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\pagure\frontend\tasks\main.yml,,,0,1,0,1,0,0,0,0,0,0,,,,
,,install needed packages,,,,,,,,,,,,,1,0
,,install needed packages,,,,,,,,,,,,,0,0
,,Initialize postgres if necessary,,,,,,,,,,,,,0,0
,,Put in robots.txt,,,,,,,,,,,,,0,0
,,"Create the ""git"" user",,,,,,,,,,,,,0,0
,,create the /attachments folder,,,,,,,,,,,,,0,0
,,create all the directories where we store the git repos,,,,,,,,,,,,,0,0
,,create the /srv/tmp folder where to clone repos,,,,,,,,,,,,,0,0
,,create the `paguremirroring` group,,,,,,,,,,,,,0,0
,,create the `paguremirroring` user,,,,,,,,,,,,,0,0
,,Add the /etc/aliases file,,,,,,,,,,,,,0,0
,,install pagure_ev service definition,,,,,,,,,,,,,0,0
,,install stunnel service definition,,,,,,,,,,,,,0,0
,,ensure old stunnel init file is gone,,,,,,,,,,,,,0,0
,,make a bundle file of the cert and intermediate for stunnel,,,,,,,,,,,,,0,0
,,make a bundle file of the cert and intermediate for stunnel (stg),,,,,,,,,,,,,0,0
,,install stunnel.conf,,,,,,,,,,,,,0,0
,,Add the different service files for the different services,,,,,,,,,,,,,0,0
,,create the folders used for releases and archives,,,,,,,,,,,,,0,0
,,copy sundry pagure configuration,,,,,,,,,,,,,1,0
,,Create the repoSpanner cert directory,,,,,,,,,,,,,0,0
,,Copy repoSpanner certs and keys,,,,,,,,,,,,,0,0
,,create the database scheme,,,,,,,,,,,,,0,0
,,Install the SSL cert so that we can use https,,,,,,,,,,,,,1,0
,,Install the configuration file to activate https,,,,,,,,,,,,,0,0
,,Install the wsgi file,,,,,,,,,,,,,0,0
,,let repospanner read the pagure config,,,,,,,,,,,,,0,0
,,let paguremirroring read the pagure config,,,,,,,,,,,,,0,0
,,Add default facl so apache can read git repos,,,,,,,,,,,,,0,0
,,Manually fix current default ACLs since Ansible doesnt know recursive acls,,,,,,,,,,,,,0,0
,,Manually fix current ACLs since Ansible doesnt know recursive acls,,,,,,,,,,,,,0,0
,,check the selinux context of the git repo directory,,,,,,,,,,,,,0,0
,,set the SELinux policy for the distgit root directory,,,,,,,,,,,,,0,0
,,check the selinux context of the releases directory,,,,,,,,,,,,,0,0
,,set the SELinux policy for the releases directory,,,,,,,,,,,,,0,0
,,copy over our custom selinux module,,,,,,,,,,,,,0,0
,,install our custom selinux module,,,,,,,,,,,,,0,0
,,set sebooleans so pagure can talk to the network (db + redis),,,,,,,,,,,,,0,0
,,set sebooleans so apache can send emails,,,,,,,,,,,,,0,0
,,"Start and enable httpd, postfix, pagure_milter",,,,,,,,,,,,,1,0
,,setup logrotate to our needs,,,,,,,,,,,,,0,0
,,Add SAR script for pagure,,,,,,,,,,,,,0,0
,,override the default syslog logrotate file,,,,,,,,,,,,,0,0
,,Letsencrypt for releases.stg.pagure.org,,,,,,,,,,,,,0,0
,,Letsencrypt for docs.stg.pagure.org,,,,,,,,,,,,,0,0
,,Letsencrypt for stg.pagure.org,,,,,,,,,,,,,0,0
,,Letsencrypt for stg.pagure.io,,,,,,,,,,,,,0,0
,,Letsencrypt for pagure.org,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-ops\leap-upgrades\upgrade-utilities-kilo\playbooks\user-secrets-adjustments-kilo.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,User secrets adjustments,,,,,,,,,,,,0,0,,
,,Read example user secrets file,,,,,,,,,,,,,0,0
,,Add missing secret,,,,,,,,,,,,,0,0
,,Generate new secrets,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-quickstart-extras\playbooks\multinode-undercloud-minion.yml,,,0,0,0,1,1,0,0,0,0,0,,,,
,Collect output from undercloud,,,,,,,,,,,,0,0,,
,,Copy output files,,,,,,,,,,,,,0,0
,Write output from undercloud,,,,,,,,,,,,0,0,,
,,Reading and setting undercloud facts from gather-outputs,,,,,,,,,,,,,0,0
,,write output files to old consistent location,,,,,,,,,,,,,0,0
,,create new consistent location,,,,,,,,,,,,,0,0
,,write output files to new consistent location,,,,,,,,,,,,,0,0
,Setup the undercloud minion,,,,,,,,,,,,0,0,,
,,Include atop setup,,,,,,,,,,,,,0,0
,,Set container update fact from undercloud,,,,,,,,,,,,,0,0
,,Include repo-setup,,,,,,,,,,,,,0,0
,,Include package installs,,,,,,,,,,,,,0,0
,,Update built packages,,,,,,,,,,,,,0,0
,Deploy the undercloud minion,,,,,,,,,,,,0,0,,
,Validate minion,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM\community-automation\ansible\roles\http_start\tasks\http_start.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,start httpd,,,,,,,,,,,,,0,0
,,starthttpdOutput,,,,,,,,,,,,,0,0
,,start adminctl,,,,,,,,,,,,,0,0
,,startadminctlOutput,,,,,,,,,,,,,0,0
,,Check server-status,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_container_manage\tasks\create.yml,,,0,0,0,0,1,0,1,0,0,1,,,,
,,Create containers managed by Podman for {{ tripleo_container_manage_config }},,,,,,,,,,,,,0,1
,,Check if /etc/sysconfig/podman_drop_in exists,,,,,,,,,,,,,0,0
,,Set podman_drop_in fact,,,,,,,,,,,,,0,0
,,Manage container systemd services and cleanup old systemd healthchecks for {{ tripleo_container_manage_config }},,,,,,,,,,,,,0,1
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\license_manager.yml,,,0,0,0,0,0,0,0,0,0,,,,,
,Deploy edX License Manager,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\trustedanalytics\platform-ansible\roles\common\tasks\iptables.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Don't unload IPTables modules on restart and stop,,,,,,,,,,,,,0,0
,,Disable IPTables service,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\shadow-robot\aurora\ansible\roles\products\common\web-gui-icon\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Copy desktop icon,,,,,,,,,,,,,0,0
,,Create executable launch script,,,,,,,,,,,,,0,0
,,Create desktop icon,,,,,,,,,,,,,0,0
,,Make Desktop icon trusted,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\splunk\splunk-ansible\roles\splunk_common\tasks\set_general_symmkey_password.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Set general pass4SymmKey,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\openstack-ansible-os_octavia\tasks\octavia_pre_install.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Create the system group,,,,,,,,,,,,,0,0
,,Create the octavia system user,,,,,,,,,,,,,0,0
,,Create octavia dir,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\weareinteractive\ansible-php5-newrelic\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Checking for key,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\clusterinthecloud\ansible\roles\packages\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,yum install packages,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\avinetworks\ansible-role-aviconfig\tasks\stringgroup.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Avi StringGroup | Create or Update StringGroup,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\debops\debops\ansible\roles\owncloud\tasks\main_env.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Ensure the custom nginx client body temp directory does exist,,,,,,,,,,,,,0,0
,,Ensure the custom temp directories are setup,,,,,,,,,,,,,0,0
,,Make sure that Ansible local facts directory is present,,,,,,,,,,,,,0,0
,,Save ownCloud local facts,,,,,,,,,,,,,0,0
,,Gather facts if they were modified,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\cloudera\cloudera-playbook\roles\scm\tasks\cms.yml,,,0,0,0,0,1,0,1,0,0,0,,,,
,,Wait for agent heartbeats,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Setup the Cloudera Management Services (CMS),,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Start Cloudera Management Services (CMS),,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\stackhpc\ansible-role-os-images\tasks\images.yml,,,0,0,0,1,1,1,0,0,0,,,,,
,unknown,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\tungstenfabric\tf-ansible-deployer\playbooks\contrail_destroy.yml,,,0,0,0,0,1,0,0,0,0,,,,,
,create container host group for Contrail destroyer,,,,,,,,,,,,0,0,,
,Apply role destroy to Contrail,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\gluster\server\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,install needed packages,,,,,,,,,,,,,0,0
,,make the datadir,,,,,,,,,,,,,0,0
,,make the datapath,,,,,,,,,,,,,0,0
,,copy over the server config,,,,,,,,,,,,,0,0
,,glusterd service,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\fedora-web\alt\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,1,,,,
,,Copy in the sync-alt cronjob,,,,,,,,,,,,,0,0
,,Copy some config files for {{website}},,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\PowerDNS\pdns_recursor-ansible\tasks\configure.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,unknown,,,,,,,,,,,,0,0,,
,,Ensure the PowerDNS Recursor drop-in unit overrides directory exists (systemd),,,,,,,,,,,,,0,1
,,Override the PowerDNS Recursor unit (systemd),,,,,,,,,,,,,0,0
,,Reload systemd,,,,,,,,,,,,,0,0
,unknown,,,,,,,,,,,,0,0,,
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Juniper\contrail-ansible\kolla-ansible\ansible\roles\ceilometer\tasks\precheck.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Get container facts,,,,,,,,,,,,,0,0
,,Checking free port for Ceilometer API,,,,,,,,,,,,,0,0
,,Checking mongodb backend for ceilometer,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\kubernetes-sigs\kubespray\contrib\network-storage\heketi\roles\provision\tasks\storage.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Kubernetes Apps | Lay Down Heketi Storage,,,,,,,,,,,,,0,0
,,Kubernetes Apps | Install and configure Heketi Storage,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\beaker\tasks\main.yml,,,0,0,0,0,1,0,0,0,0,0,,,,
,,allocate beaker outputs,,,,,,,,,,,,,0,0
,,Initiating Provision of beaker resource group,,,,,,,,,,,,,0,0
,,Initiating Teardown of beaker resource group,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CenterForOpenScience\cos-ansible-base\roles\skel\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,1,,,,
,,Set /etc/skel/.bashrc,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\redhat-openstack\ansible-role-tripleo-image-build\tasks\convert_undercloud.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Get the undercloud base image,,,,,,,,,,,,,0,0
,,Resize undercloud image (create target image),,,,,,,,,,,,,0,0
,,Resize undercloud image (call virt-resize),,,,,,,,,,,,,0,0
,,Resize undercloud image (rename resized image),,,,,,,,,,,,,0,0
,,Template script to convert overcloud image to undercloud,,,,,,,,,,,,,0,0
,,Convert the overcloud image to an undercloud image,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openedx\configuration\playbooks\roles\antivirus\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,install antivirus system packages,,,,,,,,,,,,,0,0
,,create antivirus scanner user,,,,,,,,,,,,,0,0
,,create antivirus edx directories,,,,,,,,,,,,,0,0
,,Ensure the clamav.log file exists,,,,,,,,,,,,,0,0
,,install antivirus s3 scanner script,,,,,,,,,,,,,0,0
,,install antivirus s3 scanner cronjob,,,,,,,,,,,,,0,0
,,install antivirus server scanner script,,,,,,,,,,,,,0,0
,,install antivirus server scanner cronjob,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\IBM-Security\isam-ansible-roles\aac\create_api_protection_clients\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Create api protection client,,,,,,,,,,,,,1,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\nexcess\ansible-playbook-cloudhost\playbooks\tasks\import-rename.yml,,,0,0,0,1,0,0,1,0,0,0,,,,
,,Create a Work Directory if Renaming,,,,,,,,,,,,,0,0
,,Untar Backup,,,,,,,,,,,,,0,0
,,Does the Content Dir Exist?,,,,,,,,,,,,,0,0
,,Rename Content Dir,,,,,,,,,,,,,0,0
,,Rename Var Dir,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Replace Old/New IWORX-META Files,,,,,,,,,,,,,0,0
,,Unknown,,,,,,,,,,,,,0,0
,,Replace Old/New IWORX-META File Contents (Username),,,,,,,,,,,,,0,0
,,Mask Email@Domain Collisions,,,,,,,,,,,,,0,0
,,Replace Old/New IWORX-META File Contents (Domain),,,,,,,,,,,,,0,0
,,Unmask Email@Domain Collisions,,,,,,,,,,,,,0,0
,,Replace Old/New IWORX-META File Contents (Temp Domain),,,,,,,,,,,,,0,0
,,Get the IP Map MD5,,,,,,,,,,,,,0,0
,,Create the New IP Map MD5 File,,,,,,,,,,,,,0,0
,,Move Base Uniqname Dir To New,,,,,,,,,,,,,0,0
,,Create New Import Tarball,,,,,,,,,,,,,0,0
,,Remove Workdir,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\gather_resources\tasks\wait_on_os_heat.yml,,,0,0,0,0,1,0,1,0,0,0,,,,
,,waiting on each job id,,,,,,,,,,,,,0,0
,,Append outputitem to topology_outputs,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\ansible\ansible-examples\mongodb\roles\mongoc\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Create data directory for mongoc configuration server,,,,,,,,,,,,,0,0
,,Create the mongo configuration server startup file,,,,,,,,,,,,,0,0
,,Create the mongo configuration server file,,,,,,,,,,,,,0,0
,,Copy the keyfile for authentication,,,,,,,,,,,,,0,0
,,Start the mongo configuration server service,,,,,,,,,,,,,0,0
,,pause,,,,,,,,,,,,,0,0
,,add the admin user,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\CentOS-PaaS-SIG\linchpin\linchpin\provision\roles\openstack\tasks\provision_os_zone.yml,,,0,0,0,0,1,0,1,0,0,0,,,,
,,provision/deprovision os_zone,,,,,,,,,,,,,1,0
,,Append outputitem to topology_outputs,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\openstack\tripleo-ansible\tripleo_ansible\roles\tripleo_nova_compute\tasks\upgrade.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Inlcude update tasks to upgrade Nova Libvirt,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\shadow-robot\aurora\ansible\roles\products\common\docker-container\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Getting UID,,,,,,,,,,,,,0,0
,,Reinstall docker container,,,,,,,,,,,,,0,0
,,Don't reinstall docker container,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\OpenConext\Stepup-Deploy\roles\stepup-azure-mfa\tasks\main.yml,,,0,0,0,0,0,0,1,0,0,0,,,,
,,Put parameters.yaml,,,,,,,,,,,,,0,0
,,Put .env file,,,,,,,,,,,,,0,0
,,Put institutions.yaml from environment,,,,,,,,,,,,,0,0
,,Deploy Symfony component,,,,,,,,,,,,,0,0
,,Put images from <env>/files/stepup-app into web/images,,,,,,,,,,,,,0,0
,,Write Azure-MFA GSSP SP certificate,,,,,,,,,,,,,0,0
,,Write Azure-MFA GSSP IdP certificate,,,,,,,,,,,,,0,0
,,Write Azure-MFA GSSP IdP private key,,,,,,,,,,,,,0,0
,,Activate Symfony component,,,,,,,,,,,,,0,0
,,Clean old releases,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\usegalaxy-eu\infrastructure-playbook\roles\hxr.galaxy-nonreproducible-tools\tasks\main.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Clone repository,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\Cloudbox\Cloudbox\roles\settings\tasks\main2.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Settings | Copy,,,,,,,,,,,,,0,0
,,Settings | Decrypt,,,,,,,,,,,,,0,0
,,Settings | Migrator,,,,,,,,,,,,,0,0
,,Settings | Updater,,,,,,,,,,,,,0,0
,,Settings | Re-encrypt,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\henrysher\fedora-infra-ansible\roles\abrt\retrace\tasks\usefafpkgs.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,check if faf installed,,,,,,,,,,,,,0,0
,,add user retrace to faf db,,,,,,,,,,,,,0,0
,,ACL for user retrace,,,,,,,,,,,,,0,0
,,default ACL for user retrace,,,,,,,,,,,,,0,0
,,check for hardlink dir,,,,,,,,,,,,,0,0
,,make dir for hardlinks,,,,,,,,,,,,,0,0
C:\Users\PC\Desktop\mitacs\Projet\ansible\playbooks\projects\dimagi\commcare-cloud\src\commcare_cloud\ansible\roles\nginx\tasks\dropsite.yml,,,0,0,0,0,0,0,0,0,0,0,,,,
,,Include site vars if they exist,,,,,,,,,,,,,0,0
,,Drop site configuration,,,,,,,,,,,,,0,0
